,Id,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MiscVal,YrSold,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,has2ndfloor,hasgarage,hasbsmt,hasfireplace,MSSubClass_120,MSSubClass_160,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_FV,MSZoning_RL,MSZoning_RM,LotShape_IR1,LotShape_IR2,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosN,Condition1_RRAn,Condition2_Norm,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Hip,RoofMatl_CompShg,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Fa,ExterCond_Gd,ExterCond_TA,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_GasA,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_TA,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_SBrkr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Typ,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_Po,FireplaceQu_TA,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_Detchd,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Fa,GarageQual_TA,GarageCond_Fa,GarageCond_TA,PavedDrive_N,PavedDrive_P,PavedDrive_Y,MoSold_1,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,SaleType_COD,SaleType_New,SaleType_WD,SaleCondition_Abnorml,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
1040,1045,16.83679524977418,13.692773978388928,8,3.994101438644549,1981,1981,0.0,161.9305898751838,0.0,115.3706962636777,735.5358115181658,6.08385664151247,0.0,0.0,8.46927779337634,0.9910479265414203,0.0,2,1.0678876958578156,4,0.7509478719701147,2.391303420876598,0.9003221774014758,1981.0,2.0,542.0,75.84769749815688,16.929648878705496,0.0,0.0,0.0,0.0,2009,168.0144465166963,3.524991774470328,92.77734637686237,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,278000
1041,1046,15.668938673579348,14.457109132010752,3,3.994101438644549,1955,1955,0.0,0.0,0.0,0.0,0.0,5.859582242613519,0.0,0.0,8.032526837773377,0.0,0.0,2,0.0,4,0.7509478719701147,2.277915931077867,0.9003221774014758,1955.0,2.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,5.859582242613519,2.0,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,139600
1042,1048,13.858636062512073,13.612761527115435,5,3.994101438644549,1994,1995,0.0,117.35584274343388,0.0,46.13803011884317,341.92647967157365,5.514981930738872,0.0,0.0,7.3882790061065755,0.0,0.6842917134747305,1,0.0,3,0.7509478719701147,1.8451791332286638,0.0,1996.0,2.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,122.87082467417275,1.3421458567373652,0.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,145000
1043,1049,19.106328534261287,15.492076288033653,5,3.281973407555094,1960,2006,12.128819128076756,0.0,0.0,0.0,0.0,5.872674369520525,0.0,0.0,8.057632498099968,0.0,0.0,1,0.0,3,0.7509478719701147,2.391303420876598,0.9003221774014758,1960.0,2.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,5.872674369520525,1.0,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,115000
1044,1050,14.275996160916574,14.003395132767444,4,5.352171267632849,1946,2006,0.0,0.0,0.0,0.0,0.0,5.475699419051306,0.0,0.0,7.3167985249015635,0.0,0.0,1,0.0,2,0.7509478719701147,2.0090237520113132,0.0,1946.0,1.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,5.475699419051306,1.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,84900
1045,1051,15.979464294558474,13.55423454685072,7,3.994101438644549,2007,2007,0.0,0.0,0.0,109.61498698473153,427.91492712763153,5.685197107337289,0.0,0.0,7.702579012879116,0.0,0.0,2,0.0,3,0.7509478719701147,2.0090237520113132,0.0,2007.0,2.0,436.0,0.0,6.869041028863459,0.0,0.0,0.0,0.0,2007,5.685197107337289,2.0,6.869041028863459,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,176485
1046,1052,19.427295875576345,14.01789315513406,7,3.994101438644549,2007,2007,0.0,0.0,0.0,110.30895846074789,431.6781483182852,5.691779634650287,0.0,0.0,7.714885320454265,0.0,0.0,2,0.0,3,0.7509478719701147,2.0090237520113132,0.9003221774014758,2007.0,2.0,440.0,0.0,6.505271696749289,0.0,0.0,0.0,0.0,2007,5.691779634650287,2.0,6.505271696749289,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,200141
1047,1053,19.106328534261287,13.670513664559488,6,4.682840759547975,1964,1978,22.307717867494347,87.07947376815503,0.0,52.2469031422405,291.85233585178366,5.595899541140958,1148.0940458759742,0.0,8.185164241704694,0.0,0.6842917134747305,1,1.0678876958578156,4,0.7509478719701147,2.391303420876598,0.9003221774014758,1964.0,2.0,540.0,0.0,11.0011106631817,0.0,0.0,0.0,0.0,2007,1240.7694191852702,1.876089704666273,11.0011106631817,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,165000
1048,1054,15.342856210337564,13.450554382015397,5,4.682840759547975,1957,2002,16.65348468983305,78.98958262875217,0.0,84.17397489031818,404.63179524885635,5.782419381806009,0.0,0.0,7.885515144654371,0.0,0.0,1,0.0,4,0.7509478719701147,2.151620166593836,0.9003221774014758,1957.0,1.0,364.0,30.40172591388638,13.595010576930912,0.0,0.0,0.0,0.0,2010,84.77200201055818,1.0,43.99673649081729,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,144500
1049,1055,18.001729617884255,14.054605161713296,8,3.994101438644549,2002,2002,19.801400359641836,144.41284776393564,0.0,27.94678853506256,363.0003486282731,5.575696784341093,1216.3752166787403,0.0,8.192186081546284,0.9910479265414203,0.0,2,1.0678876958578156,3,0.7509478719701147,2.151620166593836,0.9003221774014758,2002.0,2.0,586.0,43.278073542556044,11.862201682208914,0.0,0.0,0.0,0.0,2006,1366.363761227017,3.524991774470328,55.140275224764956,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,255000
1050,1056,19.533289137859203,14.053466553914353,6,3.994101438644549,1976,1976,17.443145660977525,112.43625179631267,0.0,65.70762408061286,398.3545539483223,5.781220503965851,0.0,0.0,7.883243836142408,0.0,0.6842917134747305,2,0.0,3,0.7509478719701147,2.151620166593836,0.9003221774014758,1976.0,2.0,478.0,0.0,0.0,0.0,0.0,23.963963718674545,0.0,2008,118.21747230027853,2.3421458567373654,23.963963718674545,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,180000
1051,1057,11.755893351385055,13.045039149712887,7,3.994101438644549,2005,2005,21.061286251775048,114.2050458106882,0.0,76.24317167413604,444.52564011670285,5.7137941537836054,0.0,0.0,7.756125839751203,0.9910479265414203,0.0,2,0.0,2,0.7509478719701147,2.0090237520113132,0.9003221774014758,2005.0,2.0,484.0,42.28080580853017,9.031537536512486,0.0,0.0,0.0,0.0,2006,119.91883996447181,2.9910479265414205,51.312343345042656,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,185850
1052,1058,16.280114713261426,16.23024582904592,7,4.682840759547975,1994,1994,0.0,106.56093697134578,0.0,52.58085903610856,337.1097810021094,5.507973537124551,1177.9430502401299,0.0,8.108178782524638,0.0,0.0,2,1.0678876958578156,3,0.7509478719701147,2.151620166593836,0.9003221774014758,1994.0,2.0,467.0,38.75512921940201,15.280583732768191,0.0,0.0,0.0,0.0,2009,1290.0119607486001,2.533943847928908,54.0357129521702,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,248000
1053,1059,18.671123762818315,14.043384817994234,9,3.994101438644549,2008,2008,17.132672639718038,144.8317450207983,0.0,32.23222446084326,373.8507086199513,5.597551935683502,1439.5553734712641,0.0,8.300818408967878,0.9910479265414203,0.0,2,1.0678876958578156,3,0.7509478719701147,2.494211273960976,0.9003221774014758,2008.0,3.0,836.0,0.0,15.594433742222993,0.0,0.0,0.0,0.0,2009,1589.9846704277459,3.524991774470328,15.594433742222993,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,335000
1054,1060,17.30129586975005,14.037085584671459,6,5.352171267632849,1932,1950,28.857716511558813,66.4133307065728,11.110755867132049,0.0,302.94221001652534,5.57854489271678,1212.1019763513839,0.0,8.193352350970313,0.0,0.0,1,1.0678876958578156,3,0.7509478719701147,2.151620166593836,0.9003221774014758,1977.0,2.0,432.0,0.0,0.0,5.0799565284691015,0.0,0.0,0.0,2007,1295.2046078178055,1.5339438479289078,5.0799565284691015,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,220000
1055,1061,11.430427412925752,12.309588096510995,8,3.994101438644549,2001,2001,0.0,109.09772152842905,0.0,77.32925505055204,437.5770371600959,5.701974154532081,0.0,0.0,7.733967050417679,0.9910479265414203,0.0,2,0.0,2,0.7509478719701147,2.0090237520113132,0.0,2001.0,2.0,582.0,0.0,0.0,13.338073920371572,0.0,0.0,0.0,2010,114.79969568296113,2.9910479265414205,13.338073920371572,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,213500
1056,1062,21.167326894968443,15.06489447005084,3,3.281973407555094,1935,1950,0.0,0.0,0.0,87.77270879232158,314.5187478191389,5.450810164500513,0.0,0.0,7.271709421407699,0.0,0.0,1,0.0,2,0.7509478719701147,2.0090237520113132,0.0,1994.0,3.0,1248.0,0.0,6.505271696749289,0.0,0.0,0.0,6.691015904965985,2008,5.450810164500513,1.0,6.505271696749289,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,81000
1057,1063,17.427441588514913,14.444269219713865,5,3.994101438644549,1900,1950,0.0,0.0,0.0,73.44601732602382,245.87729382646785,5.739317837759911,1240.604191713274,0.0,8.379592464141854,0.0,0.0,2,0.0,5,1.2485192713528988,2.494211273960976,0.0,1945.0,2.0,560.0,0.0,11.547040150140427,0.0,0.0,0.0,0.0,2007,1246.343509551034,2.0,11.547040150140427,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,90000
1058,1064,12.84222043259896,12.71230262346848,6,4.682840759547975,1925,1980,0.0,80.9442919128642,0.0,76.30735984582785,373.57337970308765,5.582509048781441,0.0,0.0,7.512070846753659,0.0,0.0,1,0.0,2,0.7509478719701147,1.8451791332286638,0.9003221774014758,1976.0,2.0,440.0,38.453240787333534,16.929648878705496,0.0,0.0,0.0,0.0,2006,86.52680096164565,1.0,55.382889666039034,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,110500
1059,1065,14.777321456928503,13.98392396979209,5,4.682840759547975,1966,1966,19.358308952100284,123.53768075403678,8.792349297364641,34.06572009278668,387.6595886769024,5.610605006208157,0.0,0.0,7.563921850327415,0.0,0.0,1,1.0678876958578156,3,0.7509478719701147,2.0090237520113132,0.9003221774014758,1966.0,2.0,480.0,0.0,11.65307208121296,0.0,0.0,0.0,0.0,2009,137.94063505760957,1.5339438479289078,11.65307208121296,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,154000
